amount,merchant_type,device_type,location,hour,is_fraud,night_transaction,high_amount
4503.3361010651215,retail,unknown,USA,2,1,1,0
3377.8555182474684,bank,desktop,UK,12,0,0,0
8707.531112297107,bank,unknown,UAE,11,0,0,1
839.8315222267876,luxury,unknown,UAE,5,0,1,0
2115.2037958675837,bank,mobile,UK,21,0,0,0
7525.921034177011,luxury,unknown,USA,20,0,0,1
517.6820205672498,retail,unknown,UK,12,0,0,0
4927.891130239321,bank,mobile,UK,13,0,0,0
4423.859811623802,ecommerce,pos,UAE,6,0,0,0
3347.339783992543,luxury,pos,UK,4,1,1,0
3948.750291612643,bank,unknown,International,13,1,0,0
5301.756166367678,retail,mobile,International,17,1,0,1
1617.8667470918892,retail,pos,UAE,3,1,1,0
5722.09880344451,ecommerce,mobile,USA,0,1,1,1
8055.296131353363,retail,desktop,USA,6,0,0,1
7602.80849325264,retail,desktop,UAE,19,0,0,1
1543.229547414268,bank,desktop,USA,12,0,0,0
1496.7484500660316,luxury,desktop,India,3,1,1,0
2685.4028056104084,upi,unknown,International,12,1,0,0
3613.941889778667,retail,desktop,India,3,1,1,0
4087.5135361777834,retail,desktop,India,2,1,1,0
6798.573682249286,upi,mobile,India,7,0,0,1
571.5209194975249,retail,pos,UAE,19,0,0,0
351.55367873953355,bank,mobile,India,7,0,0,0
3922.146076624371,bank,unknown,UK,16,0,0,0
6973.151102919115,upi,desktop,USA,14,0,0,1
1938.3862528500433,retail,pos,UAE,3,1,1,0
6416.837290156236,retail,pos,UK,5,0,1,1
2601.982238713293,luxury,desktop,UK,23,1,1,0
8861.430657591096,retail,desktop,International,21,1,0,1
8957.420992944832,bank,unknown,International,5,1,1,1
2976.385606791858,ecommerce,unknown,UK,9,0,0,0
2303.787570862589,ecommerce,desktop,International,3,1,1,0
4115.983200801981,ecommerce,desktop,USA,8,0,0,0
2409.1131938755866,ecommerce,desktop,USA,15,0,0,0
6725.476513700578,retail,desktop,International,6,1,0,1
8261.516522060114,retail,pos,India,13,0,0,1
6732.555848457614,luxury,unknown,UK,5,0,1,1
8244.382720257248,retail,desktop,USA,0,1,1,1
3972.936661263704,ecommerce,desktop,International,17,1,0,0
1567.3881222350642,upi,pos,International,11,0,0,0
7380.819719238933,upi,mobile,USA,21,1,0,1
3607.942678889831,bank,desktop,USA,14,0,0,0
6714.35189816518,bank,pos,India,0,1,1,1
2710.086200107748,retail,pos,International,14,1,0,0
816.8901998926933,upi,mobile,International,14,0,0,0
9925.855045900194,ecommerce,unknown,UAE,15,1,0,1
1566.2340717663399,ecommerce,unknown,India,20,0,0,0
9884.267834664994,ecommerce,unknown,USA,0,1,1,1
9772.912926001642,retail,desktop,USA,2,1,1,1
7939.211948560856,retail,unknown,UK,11,0,0,1
6595.932506009566,luxury,desktop,USA,6,0,0,1
5780.181467259592,ecommerce,desktop,International,4,1,1,1
8661.684946051457,ecommerce,pos,USA,0,1,1,1
2897.948018586782,retail,unknown,International,0,1,1,0
4679.473718786346,retail,unknown,International,14,1,0,0
6195.802743818187,luxury,unknown,India,7,0,0,1
4114.848806315564,luxury,desktop,USA,10,0,0,0
4277.727108632228,bank,desktop,India,13,0,0,0
3306.1952516833335,upi,unknown,International,22,1,0,0
5644.497007761937,ecommerce,desktop,USA,12,0,0,1
8506.492407511085,ecommerce,desktop,USA,18,1,0,1
2019.2761381730968,luxury,mobile,India,11,1,0,0
9344.658222340648,luxury,mobile,India,21,1,0,1
6892.431099213555,bank,unknown,International,18,1,0,1
8233.615760736902,upi,unknown,International,3,1,1,1
5564.125972836966,bank,mobile,USA,3,1,1,1
7796.269430733514,upi,desktop,USA,2,1,1,1
166.92297140797476,ecommerce,desktop,UAE,5,0,1,0
8184.712345671454,bank,pos,UAE,4,1,1,1
406.1878965582384,luxury,unknown,UK,10,0,0,0
8899.68419674681,bank,unknown,International,8,1,0,1
9919.66765865024,bank,unknown,UK,2,1,1,1
2944.204284456894,ecommerce,pos,UK,8,0,0,0
2107.1339700765075,luxury,pos,India,11,0,0,0
7654.806821761117,luxury,desktop,India,2,1,1,1
2533.9982774979308,retail,mobile,UAE,19,0,0,0
8656.296019806174,retail,mobile,UK,16,0,0,1
1032.9117086139797,retail,mobile,UAE,20,0,0,0
1263.9221878116857,ecommerce,desktop,International,11,0,0,0
9791.619793230653,bank,mobile,USA,17,0,0,1
6740.019788208697,luxury,pos,India,3,1,1,1
8469.637808167383,luxury,pos,International,9,1,0,1
3246.6721266284226,bank,unknown,International,17,1,0,0
6766.455076458441,luxury,mobile,India,7,1,0,1
5944.447063949429,bank,pos,India,8,0,0,1
6033.485450628856,ecommerce,unknown,UK,18,0,0,1
6826.911933079527,ecommerce,mobile,UAE,12,0,0,1
5755.714935425341,ecommerce,mobile,International,5,1,1,1
4293.478381180146,bank,pos,UK,21,0,0,0
2762.847330333566,bank,unknown,UK,6,0,0,0
7686.970402477455,upi,unknown,International,20,1,0,1
2266.592937881846,luxury,pos,International,5,1,1,0
6925.08129001337,luxury,pos,USA,10,0,0,1
2337.16156238002,upi,pos,UAE,16,0,0,0
6255.175048694767,upi,mobile,International,18,1,0,1
7472.047279954644,ecommerce,pos,India,11,1,0,1
2191.045319620859,upi,pos,USA,20,0,0,0
604.1332921087762,bank,desktop,UAE,20,0,0,0
1314.08256122677,retail,pos,India,23,1,1,0
6061.9396878739,bank,pos,India,12,0,0,1
8495.216830226227,upi,mobile,UAE,17,1,0,1
454.74322824806654,luxury,unknown,USA,6,0,0,0
7342.841834121255,bank,mobile,India,22,0,0,1
3416.479866270771,luxury,desktop,UK,4,1,1,0
4787.891057345628,bank,pos,UAE,15,0,0,0
9288.951200706428,luxury,pos,UAE,21,0,0,1
3323.0551898347753,bank,pos,International,3,1,1,0
4656.042654725163,luxury,pos,USA,22,0,0,0
141.75573553300765,retail,pos,UK,0,1,1,0
820.5792064483595,ecommerce,pos,UK,3,1,1,0
2589.6229533921664,bank,desktop,International,2,1,1,0
283.38314700663864,retail,pos,India,3,1,1,0
6315.596383852268,ecommerce,pos,India,0,1,1,1
4266.851576232217,bank,pos,UK,11,0,0,0
5483.71130126658,retail,desktop,USA,12,0,0,1
1750.5986230338137,retail,pos,India,1,1,1,0
2962.8406342189783,retail,desktop,UAE,8,0,0,0
6639.925626152987,upi,mobile,International,6,1,0,1
9653.200722685846,luxury,pos,USA,12,0,0,1
508.91565215408093,ecommerce,unknown,India,21,0,0,0
8904.391286948385,luxury,desktop,UK,1,1,1,1
5770.927607105528,luxury,mobile,International,0,1,1,1
5641.376069722459,luxury,desktop,India,17,0,0,1
5005.283959401565,retail,desktop,UK,6,0,0,1
698.593888612313,luxury,mobile,India,17,1,0,0
903.3191331029259,upi,pos,International,18,0,0,0
6011.115496562566,bank,pos,UAE,7,0,0,1
3412.8809214984053,retail,desktop,UAE,22,0,0,0
9173.094325443919,ecommerce,mobile,UK,11,1,0,1
4068.872420907925,bank,pos,UAE,10,0,0,0
1437.0981797328977,bank,desktop,International,8,0,0,0
7148.61474085285,bank,unknown,UK,3,1,1,1
2937.0674473028935,luxury,mobile,India,6,1,0,0
5257.075722022152,luxury,unknown,USA,16,0,0,1
6979.838691124174,retail,unknown,India,10,0,0,1
9003.139791464693,luxury,desktop,International,1,1,1,1
7922.950992042753,luxury,mobile,UK,22,1,0,1
6765.228873387878,luxury,pos,India,17,0,0,1
6797.93365803946,retail,pos,UK,21,0,0,1
9459.516817100704,retail,desktop,UAE,11,0,0,1
2961.761854477878,upi,pos,USA,8,0,0,0
16.11538149089314,upi,pos,International,10,0,0,0
2723.185821184996,upi,unknown,India,4,1,1,0
2182.824339369306,upi,unknown,USA,6,0,0,0
6620.036678214412,bank,mobile,International,0,1,1,1
6338.947439656463,bank,unknown,International,23,1,1,1
5936.646520133714,upi,pos,UAE,4,1,1,1
167.35321487848975,upi,mobile,UK,5,0,1,0
7289.136654234221,ecommerce,mobile,UK,12,1,0,1
3238.6864727924876,bank,desktop,USA,10,0,0,0
6652.234610121278,ecommerce,unknown,UAE,7,0,0,1
5568.001392879022,ecommerce,mobile,International,19,1,0,1
3430.5955996519324,luxury,pos,UAE,1,1,1,0
1350.089789705557,retail,mobile,UAE,14,0,0,0
948.7168821165071,bank,mobile,USA,9,0,0,0
8316.025739456674,upi,desktop,UK,7,1,0,1
9184.383433105173,upi,pos,UAE,1,1,1,1
6499.631527409174,retail,pos,UAE,20,0,0,1
1038.8239780305314,bank,unknown,UAE,14,0,0,0
4023.262032797966,upi,pos,India,5,0,1,0
7290.747305051046,upi,mobile,UAE,4,1,1,1
7799.309735680631,luxury,pos,UAE,21,0,0,1
1186.5951297994304,ecommerce,pos,International,21,0,0,0
5.3070348595972465,upi,mobile,India,2,1,1,0
7122.809773576647,bank,desktop,UAE,10,0,0,1
3569.178778982125,retail,unknown,UAE,10,0,0,0
2548.5409095245113,luxury,unknown,USA,15,0,0,0
133.91021054630676,bank,desktop,USA,2,1,1,0
5405.2925705811895,luxury,mobile,India,8,1,0,1
8512.251600582687,ecommerce,unknown,International,2,1,1,1
9576.528304494515,upi,desktop,India,18,1,0,1
5659.6207813798255,bank,desktop,India,10,0,0,1
5147.040970760242,retail,desktop,USA,13,0,0,1
855.1385729649649,ecommerce,unknown,USA,1,1,1,0
5490.983651418284,ecommerce,unknown,International,6,1,0,1
3802.8908942591192,luxury,unknown,UAE,9,0,0,0
6073.317132431352,ecommerce,unknown,International,9,1,0,1
3890.319847026084,bank,pos,UAE,19,0,0,0
2406.7897388864158,luxury,desktop,UK,0,1,1,0
954.1779259076231,ecommerce,pos,USA,5,0,1,0
3152.609853666013,retail,desktop,UK,20,0,0,0
970.965118706084,bank,unknown,UK,13,0,0,0
1773.0850234857194,retail,unknown,USA,1,1,1,0
9873.424905002561,retail,pos,UK,5,0,1,1
4443.815051281653,luxury,mobile,India,0,1,1,0
5321.05830621764,upi,unknown,UAE,2,1,1,1
8736.817194728468,luxury,mobile,International,3,1,1,1
9955.711160404424,bank,desktop,USA,12,0,0,1
5829.230921200092,bank,pos,India,2,1,1,1
8125.675841336496,luxury,mobile,International,14,1,0,1
3272.775538245069,upi,mobile,International,12,1,0,0
3060.9108546856746,luxury,unknown,International,21,1,0,0
4030.0236913406293,bank,mobile,UK,10,0,0,0
6726.710090423123,upi,mobile,UK,3,1,1,1
6823.505934104712,bank,desktop,UK,16,0,0,1
3155.818149321261,upi,pos,UK,4,1,1,0
1336.4331917456038,upi,unknown,India,20,0,0,0
6325.800583372758,luxury,unknown,UK,23,1,1,1
1287.6169925767013,luxury,mobile,USA,7,1,0,0
5787.0326197521545,luxury,desktop,International,20,1,0,1
6935.754169922809,upi,mobile,India,23,1,1,1
7007.6119064625445,upi,mobile,UK,9,1,0,1
7535.953746042669,bank,unknown,International,6,1,0,1
8729.229918548817,retail,mobile,India,16,0,0,1
5002.09012468806,luxury,mobile,International,6,1,0,1
7303.840649348064,bank,desktop,India,23,1,1,1
6193.631489981538,bank,unknown,UAE,18,0,0,1
1870.4661982778373,ecommerce,pos,India,8,0,0,0
261.76800046973466,luxury,desktop,UK,23,1,1,0
2848.991149840953,bank,desktop,International,1,1,1,0
4433.121894844506,ecommerce,desktop,International,21,1,0,0
6172.97391456442,luxury,unknown,International,19,1,0,1
8500.343508379538,upi,mobile,USA,18,1,0,1
1966.4759384781255,ecommerce,pos,USA,5,0,1,0
1259.8701500352786,upi,unknown,UK,9,0,0,0
9634.982075005904,retail,mobile,UAE,12,0,0,1
1084.9053709671891,retail,desktop,USA,1,1,1,0
4787.518245721356,retail,unknown,India,9,0,0,0
5857.709469289052,retail,mobile,UK,9,0,0,1
5416.0373369698455,bank,pos,UAE,4,1,1,1
864.8914095442673,retail,pos,India,21,0,0,0
574.9840054661755,bank,mobile,International,3,1,1,0
1059.3068574730517,bank,unknown,USA,22,0,0,0
5857.948900306762,luxury,desktop,India,1,1,1,1
5445.727151905039,bank,mobile,UAE,6,0,0,1
2341.239216407259,bank,desktop,UK,17,0,0,0
6379.552547746687,retail,pos,India,16,0,0,1
8201.574683046216,bank,mobile,UK,10,0,0,1
420.5817036667047,upi,pos,International,20,0,0,0
4983.808785762684,retail,desktop,UAE,17,0,0,0
6894.65756896639,ecommerce,desktop,UAE,7,0,0,1
2526.8577110615224,retail,mobile,USA,11,0,0,0
3081.170198405025,bank,mobile,UAE,23,1,1,0
6138.310840378891,upi,mobile,India,0,1,1,1
8979.86325797015,retail,pos,India,19,0,0,1
8100.194580927479,upi,desktop,India,20,1,0,1
5833.386539900337,ecommerce,desktop,International,11,1,0,1
7303.566068983706,ecommerce,pos,UAE,5,1,1,1
3651.4005897269476,luxury,mobile,UAE,2,1,1,0
6411.450453347084,luxury,unknown,India,4,1,1,1
4664.485003319932,retail,mobile,USA,13,0,0,0
1903.4116838933212,luxury,unknown,USA,11,0,0,0
7018.874047403186,upi,unknown,UAE,12,1,0,1
5566.864050301476,luxury,pos,UAE,12,0,0,1
3589.422711626146,upi,desktop,UK,16,0,0,0
9113.835204835914,luxury,desktop,UAE,23,1,1,1
214.23650767819902,luxury,desktop,India,14,0,0,0
3161.1526467387125,luxury,desktop,International,5,1,1,0
573.5295707875773,bank,pos,UAE,11,0,0,0
7666.440525635164,bank,unknown,UAE,1,1,1,1
7022.564003867357,luxury,desktop,India,3,1,1,1
3316.8654262694886,upi,unknown,UK,19,0,0,0
6758.250707559695,retail,pos,UAE,20,0,0,1
3962.3925758285186,ecommerce,mobile,USA,11,0,0,0
7563.756645267231,bank,pos,USA,2,1,1,1
4544.565709053377,luxury,desktop,USA,16,0,0,0
4125.735879677497,ecommerce,mobile,International,5,1,1,0
9347.625505305568,bank,pos,International,23,1,1,1
2512.5366034075487,retail,pos,UAE,16,0,0,0
1208.8711632656714,upi,unknown,UAE,16,0,0,0
5847.508417028284,luxury,pos,UAE,10,0,0,1
9693.371513780368,retail,mobile,International,22,1,0,1
3781.5029412032304,bank,pos,UAE,6,0,0,0
625.0574524696713,luxury,desktop,India,1,1,1,0
3396.3561467591267,ecommerce,unknown,UK,18,0,0,0
5061.786884923987,upi,mobile,USA,1,1,1,1
1623.420451288976,bank,mobile,USA,21,0,0,0
6582.731669474638,upi,pos,India,12,0,0,1
9977.505143156955,luxury,desktop,UAE,23,1,1,1
4520.136062434531,retail,unknown,International,23,1,1,0
3550.5119245184756,upi,mobile,UAE,15,0,0,0
4010.038147510494,ecommerce,unknown,UAE,16,0,0,0
1155.8860530600355,bank,pos,USA,10,0,0,0
8833.319646255108,ecommerce,desktop,USA,8,1,0,1
4151.182426935913,upi,pos,International,23,1,1,0
3875.807742191289,retail,unknown,USA,8,0,0,0
6598.604277940091,retail,pos,UAE,13,0,0,1
4423.124042206579,ecommerce,unknown,India,12,0,0,0
6484.093520734421,luxury,mobile,International,10,1,0,1
619.1556698572211,luxury,mobile,India,11,1,0,0
8138.164820503664,retail,pos,UAE,21,0,0,1
9405.337009029628,ecommerce,mobile,International,2,1,1,1
6489.410034663062,ecommerce,unknown,India,0,1,1,1
9545.886458943813,ecommerce,mobile,International,7,1,0,1
1518.5659821277832,upi,desktop,UAE,18,0,0,0
4776.774813856136,luxury,desktop,International,12,1,0,0
6020.058305784745,luxury,pos,UAE,6,0,0,1
5819.457790974761,upi,pos,International,12,1,0,1
4017.6104819949874,bank,pos,International,5,1,1,0
3384.1536716157825,upi,pos,USA,2,1,1,0
1272.606105391436,ecommerce,unknown,UAE,5,0,1,0
3920.4657933699705,upi,unknown,UK,2,1,1,0
1630.794846979324,ecommerce,desktop,International,12,0,0,0
7344.984936539723,retail,unknown,India,12,0,0,1
2092.2652002684267,ecommerce,mobile,USA,12,0,0,0
590.3602263189158,luxury,desktop,USA,0,1,1,0
5525.899547483257,upi,pos,International,7,1,0,1
5954.321178530419,ecommerce,pos,UK,4,1,1,1
8719.771047498652,bank,unknown,USA,19,0,0,1
5771.93121611473,retail,desktop,UAE,16,0,0,1
3458.08113296584,bank,unknown,International,8,1,0,0
8031.103755855574,bank,unknown,International,12,1,0,1
5405.087537408273,bank,unknown,UK,12,0,0,1
797.4064448887615,retail,desktop,UAE,4,1,1,0
5660.6763503309,retail,pos,UAE,13,0,0,1
9080.645361489516,retail,mobile,UK,10,0,0,1
3966.1446918547144,retail,pos,India,13,0,0,0
2966.7763899885017,bank,desktop,UAE,6,0,0,0
1438.9772228951103,luxury,pos,India,23,1,1,0
1518.6979917438964,luxury,pos,India,16,0,0,0
4330.5509859964795,retail,mobile,International,3,1,1,0
5958.819842494488,upi,pos,International,9,1,0,1
810.7509746701695,ecommerce,pos,USA,9,0,0,0
9395.988047306531,upi,pos,International,14,1,0,1
7552.560506364734,upi,unknown,UAE,19,1,0,1
5868.306063245208,upi,desktop,UAE,11,0,0,1
8285.244516035213,luxury,desktop,India,8,0,0,1
806.4666343370724,ecommerce,mobile,UAE,2,1,1,0
4771.004582942578,upi,unknown,International,14,1,0,0
6302.780802982325,retail,unknown,International,11,1,0,1
8287.385796652301,luxury,pos,International,14,1,0,1
7835.778252692431,retail,desktop,UK,0,1,1,1
2774.3071508854296,retail,mobile,UAE,14,0,0,0
9409.097294744246,upi,unknown,USA,10,1,0,1
1247.8366851015492,retail,pos,UAE,4,1,1,0
8751.960518118416,ecommerce,mobile,UAE,6,1,0,1
9709.547794798162,retail,unknown,UK,11,0,0,1
1775.6494646101426,upi,mobile,UAE,19,0,0,0
7222.050311716834,retail,unknown,India,5,0,1,1
407.65376018609464,luxury,mobile,International,21,1,0,0
4057.201137265854,luxury,unknown,International,2,1,1,0
5165.251575480752,luxury,unknown,UK,9,0,0,1
5808.549032966793,bank,mobile,International,20,1,0,1
9359.692796244351,luxury,unknown,India,21,0,0,1
6724.145619505476,luxury,unknown,UK,3,1,1,1
4815.373122436274,bank,unknown,USA,12,0,0,0
8097.701987477564,luxury,mobile,International,18,1,0,1
9505.575545439317,upi,mobile,UAE,4,1,1,1
225.55115607949696,luxury,unknown,India,22,0,0,0
9825.300116199107,luxury,unknown,India,21,0,0,1
865.890729941485,bank,mobile,International,17,0,0,0
8144.79585879127,upi,pos,USA,0,1,1,1
2806.9458517513676,retail,unknown,UAE,20,0,0,0
1326.1356792499482,ecommerce,pos,USA,20,0,0,0
4401.35711893978,upi,mobile,USA,15,0,0,0
6441.346011578898,retail,unknown,International,15,1,0,1
3812.613691009633,upi,pos,UAE,15,0,0,0
550.3812557855761,retail,mobile,International,21,0,0,0
5996.614090888873,retail,pos,International,18,1,0,1
9024.520744726195,upi,desktop,India,15,1,0,1
3835.2375826427806,bank,mobile,International,0,1,1,0
2167.2461124201163,upi,desktop,UK,19,0,0,0
4428.56057259849,upi,mobile,UAE,19,0,0,0
488.3852969325648,retail,mobile,India,9,0,0,0
8205.773406880347,ecommerce,unknown,UAE,1,1,1,1
8264.276405447117,retail,desktop,India,13,0,0,1
5882.064631979136,luxury,desktop,UK,7,0,0,1
3534.263374939203,upi,desktop,International,5,1,1,0
7998.834727635604,upi,mobile,India,2,1,1,1
5549.09681275973,bank,desktop,India,15,0,0,1
8260.193423957411,retail,desktop,India,16,0,0,1
6316.430631867291,bank,unknown,UK,11,0,0,1
7845.132704761909,upi,pos,UAE,18,1,0,1
5987.6371172115105,retail,pos,UK,23,1,1,1
4144.339976815584,retail,desktop,India,19,0,0,0
9579.668869961744,luxury,desktop,India,2,1,1,1
5413.4326796640535,luxury,desktop,International,12,1,0,1
6052.869737812681,ecommerce,desktop,UK,15,0,0,1
2208.773955950419,luxury,pos,UK,10,0,0,0
6258.379640325628,retail,unknown,USA,19,0,0,1
5718.2184565820235,luxury,mobile,UAE,15,1,0,1
1852.4597874805143,ecommerce,desktop,USA,19,0,0,0
600.5730380446714,upi,desktop,USA,1,1,1,0
6045.571400549137,luxury,pos,UAE,3,1,1,1
7638.104232156454,retail,desktop,International,3,1,1,1
5236.396702365472,upi,unknown,International,16,1,0,1
2271.592390069859,retail,unknown,UAE,0,1,1,0
6666.887157046884,upi,desktop,UAE,0,1,1,1
805.6567374629744,retail,pos,UK,4,1,1,0
4421.127879495536,luxury,desktop,UK,21,0,0,0
1637.8507501922097,luxury,desktop,UK,11,0,0,0
1848.6682153435343,ecommerce,pos,UK,5,0,1,0
2026.9280218362455,upi,unknown,India,5,0,1,0
3870.1370351545593,ecommerce,mobile,India,16,0,0,0
516.2463051758743,bank,desktop,International,21,0,0,0
3980.9454420863362,luxury,unknown,India,12,0,0,0
5119.515933911435,upi,desktop,India,7,0,0,1
4835.526378238421,ecommerce,mobile,UK,23,1,1,0
3830.9270835283905,ecommerce,pos,UK,11,0,0,0
8392.27034766717,bank,unknown,UAE,14,0,0,1
1457.5402907429386,ecommerce,mobile,UK,18,0,0,0
5059.438954094833,retail,desktop,UAE,20,0,0,1
625.1039624807602,luxury,mobile,UAE,19,1,0,0
716.201010384708,ecommerce,unknown,India,16,0,0,0
5740.789167522577,ecommerce,pos,UK,8,0,0,1
5662.35415675377,bank,desktop,India,20,0,0,1
8780.944960880348,retail,pos,UK,17,0,0,1
5580.947388222431,ecommerce,pos,India,1,1,1,1
9598.111248946478,luxury,mobile,India,10,1,0,1
491.70500975729806,luxury,mobile,India,22,1,0,0
984.586809383507,ecommerce,unknown,International,19,0,0,0
445.438286395962,retail,unknown,India,16,0,0,0
1856.8421190837325,luxury,pos,USA,20,0,0,0
5414.994758862073,luxury,unknown,USA,17,0,0,1
6457.493953367143,retail,pos,USA,14,0,0,1
460.62365369694464,retail,desktop,UAE,6,0,0,0
9459.979044006765,ecommerce,pos,India,15,1,0,1
8422.442939620558,upi,unknown,USA,0,1,1,1
2969.6417591601457,bank,unknown,UAE,17,0,0,0
776.4893646135473,upi,pos,USA,21,0,0,0
1703.0212968244775,upi,mobile,UK,7,0,0,0
1273.8094154809519,luxury,pos,International,6,0,0,0
1237.2213740929737,retail,pos,India,1,1,1,0
5188.024078214011,luxury,mobile,International,11,1,0,1
2462.245187721536,bank,desktop,International,15,1,0,0
3584.606466708799,ecommerce,mobile,UK,8,0,0,0
9895.105807176304,bank,unknown,UK,19,0,0,1
6844.720918008821,luxury,mobile,UK,10,1,0,1
9490.061767134779,luxury,unknown,UAE,14,0,0,1
1429.8527675559903,luxury,unknown,USA,2,1,1,0
3824.4840509515298,luxury,pos,India,22,0,0,0
5549.544373807131,upi,pos,UK,20,0,0,1
772.1968285779365,ecommerce,desktop,India,12,0,0,0
46.85349906143886,upi,unknown,India,20,0,0,0
6705.99116630019,luxury,pos,India,12,0,0,1
6419.986070430346,retail,unknown,UK,1,1,1,1
4110.83415594612,upi,desktop,UK,5,0,1,0
4898.992539940166,luxury,unknown,USA,5,0,1,0
4157.352790917936,luxury,desktop,UK,11,0,0,0
244.9304232246641,ecommerce,desktop,UK,3,1,1,0
3357.039204143537,bank,desktop,India,4,1,1,0
1774.937142695912,upi,pos,USA,22,0,0,0
988.7497700681806,upi,mobile,International,7,0,0,0
9567.42073672405,upi,mobile,UK,5,1,1,1
5995.600451796446,luxury,pos,UK,20,0,0,1
7287.919560944843,ecommerce,unknown,International,2,1,1,1
3157.060613944844,luxury,pos,India,22,0,0,0
3934.505559292682,luxury,unknown,USA,7,0,0,0
2373.0553189977513,retail,desktop,India,18,0,0,0
974.1718812994203,ecommerce,pos,UAE,20,0,0,0
1794.42121622863,upi,mobile,UK,10,0,0,0
7976.152882738376,bank,unknown,UAE,17,0,0,1
6777.070322811839,upi,pos,UK,9,0,0,1
5471.554115474842,luxury,pos,UAE,19,0,0,1
4753.5232793033465,ecommerce,unknown,International,11,1,0,0
9224.730665142964,ecommerce,desktop,UK,19,1,0,1
731.9858030477907,ecommerce,desktop,UK,7,0,0,0
2809.60512831297,retail,desktop,UAE,18,0,0,0
3502.628846439287,upi,desktop,USA,20,0,0,0
7825.345993066814,retail,unknown,UAE,15,0,0,1
9925.183628518904,bank,mobile,UK,20,0,0,1
2410.501794997745,luxury,pos,UK,17,0,0,0
8743.70180470012,retail,pos,USA,8,0,0,1
8307.074490515753,retail,desktop,India,3,1,1,1
2250.4506894294573,luxury,unknown,USA,8,0,0,0
3996.3291390912295,ecommerce,mobile,India,1,1,1,0
4099.680328578728,luxury,mobile,UK,8,1,0,0
9782.31558192295,upi,pos,International,8,1,0,1
1813.0145542820887,luxury,desktop,International,17,0,0,0
7992.583921192297,ecommerce,pos,UAE,10,1,0,1
3345.2561781602335,luxury,pos,USA,12,0,0,0
7310.049106032723,retail,mobile,USA,5,0,1,1
4203.00998793515,bank,unknown,International,8,1,0,0
5785.705832349818,retail,mobile,India,15,0,0,1
8326.954674394681,bank,pos,USA,3,1,1,1
8042.634822013922,luxury,desktop,India,1,1,1,1
8664.899719479303,upi,desktop,India,6,1,0,1
600.8751668198669,luxury,unknown,India,14,0,0,0
6922.04527763225,ecommerce,unknown,India,5,0,1,1
1404.1738303340198,luxury,unknown,UAE,10,0,0,0
4161.1065873440175,bank,pos,UAE,19,0,0,0
5488.141208471611,retail,pos,International,16,1,0,1
4030.381150044573,upi,unknown,UAE,3,1,1,0
5198.51869965106,luxury,desktop,USA,18,0,0,1
9965.280456442199,luxury,desktop,UAE,6,0,0,1
1356.4970505599829,retail,desktop,USA,10,0,0,0
6756.183173137573,upi,pos,USA,12,0,0,1
3963.029659024224,luxury,mobile,India,20,1,0,0
1334.4329400787512,luxury,desktop,International,2,1,1,0
1591.5739499262238,bank,desktop,India,13,0,0,0
9492.984696924941,bank,desktop,India,1,1,1,1
8796.61695963406,ecommerce,unknown,UAE,17,1,0,1
9070.884394348142,retail,pos,UAE,4,1,1,1
9915.370094394728,upi,unknown,USA,12,1,0,1
2087.112323135137,luxury,unknown,UAE,12,0,0,0
3557.616176953797,luxury,mobile,UAE,23,1,1,0
6693.844204099043,ecommerce,unknown,UK,23,1,1,1
4840.606385907169,luxury,mobile,USA,13,1,0,0
4186.803386116443,retail,unknown,USA,11,0,0,0
3581.3234371092526,ecommerce,desktop,UK,20,0,0,0
5939.837416274805,retail,pos,USA,12,0,0,1
5758.05631925762,ecommerce,unknown,International,17,1,0,1
1618.7710514720795,luxury,mobile,International,12,1,0,0
4720.039675996799,ecommerce,pos,UK,3,1,1,0
5536.95040321745,bank,mobile,UAE,22,0,0,1
5705.017952620247,upi,desktop,International,21,1,0,1
2105.0213931589565,luxury,unknown,UK,9,0,0,0
7424.002565561606,upi,pos,International,22,1,0,1
256.864952736591,luxury,desktop,India,4,1,1,0
3551.544396153911,upi,unknown,UK,17,0,0,0
7803.225422113657,bank,unknown,USA,7,0,0,1
5641.109745948746,upi,mobile,International,13,1,0,1
2615.318512946048,ecommerce,mobile,USA,1,1,1,0
6951.0564278337615,upi,desktop,UK,7,0,0,1
5676.072486839954,luxury,mobile,International,15,1,0,1
7963.45487651659,retail,desktop,USA,6,0,0,1
7351.576735967285,upi,desktop,UAE,2,1,1,1
6103.028680752165,upi,desktop,UAE,3,1,1,1
4884.335864731586,upi,mobile,India,6,0,0,0
1336.1553460468965,luxury,pos,UK,3,1,1,0
2617.023513764411,upi,desktop,USA,8,0,0,0
4193.899231806267,luxury,pos,India,22,0,0,0
5994.996373628855,luxury,unknown,UK,16,0,0,1
5139.510012876972,retail,mobile,UAE,16,0,0,1
2885.4043369654974,ecommerce,mobile,USA,19,0,0,0
69.61125610815695,luxury,pos,International,13,0,0,0
4964.911022898636,bank,unknown,UAE,13,0,0,0
2859.8317556796196,upi,unknown,International,12,1,0,0
7347.409965601798,bank,desktop,International,3,1,1,1
244.3429213784825,upi,mobile,USA,12,0,0,0
5850.353974001379,retail,unknown,USA,20,0,0,1
9415.035003873123,luxury,unknown,International,16,1,0,1
1748.2206247794377,ecommerce,desktop,India,14,0,0,0
4719.136660052201,luxury,desktop,International,17,1,0,0
918.762808212296,upi,pos,International,10,0,0,0
6258.6907130522195,ecommerce,mobile,USA,3,1,1,1
